time,open,high,low,close,volume
2026-08-13T18:36:00+09:00,159.366,159.367,159.36,159.362,129
2026-08-13T18:37:00+09:00,159.362,159.362,159.353,159.356,123
2026-08-13T18:38:00+09:00,159.356,159.357,159.352,159.352,144
2026-08-13T18:39:00+09:00,159.354,159.368,159.35,159.364,113
2026-08-13T18:40:00+09:00,159.364,159.37,159.363,159.368,59
2026-08-13T18:41:00+09:00,159.367,159.371,159.366,159.368,52
2026-08-13T18:42:00+09:00,159.369,159.374,159.368,159.372,86
2026-08-13T18:43:00+09:00,159.372,159.372,159.359,159.362,111
2026-08-13T18:44:00+09:00,159.362,159.364,159.358,159.359,82
2026-08-13T18:45:00+09:00,159.359,159.362,159.352,159.352,118
2026-08-13T18:46:00+09:00,159.352,159.358,159.352,159.357,132
2026-08-13T18:47:00+09:00,159.356,159.358,159.352,159.353,77
2026-08-13T18:48:00+09:00,159.352,159.354,159.338,159.34,65
2026-08-13T18:49:00+09:00,159.341,159.344,159.337,159.34,75
2026-08-13T18:50:00+09:00,159.34,159.343,159.338,159.34,86
2026-08-13T18:51:00+09:00,159.34,159.354,159.34,159.349,106
2026-08-13T18:52:00+09:00,159.35,159.351,159.339,159.34,126
2026-08-13T18:53:00+09:00,159.339,159.345,159.338,159.339,128
2026-08-13T18:54:00+09:00,159.34,159.344,159.337,159.34,54
2026-08-13T18:55:00+09:00,159.34,159.341,159.338,159.338,41
2026-08-13T18:56:00+09:00,159.337,159.338,159.325,159.328,71
2026-08-13T18:57:00+09:00,159.328,159.333,159.324,159.326,121
2026-08-13T18:58:00+09:00,159.328,159.344,159.328,159.343,109
2026-08-13T18:59:00+09:00,159.344,159.344,159.338,159.341,109
2026-08-13T19:00:00+09:00,159.343,159.35,159.34,159.349,83
2026-08-13T19:01:00+09:00,159.347,159.354,159.347,159.349,113
2026-08-13T19:02:00+09:00,159.35,159.365,159.348,159.364,199
2026-08-13T19:03:00+09:00,159.366,159.368,159.353,159.356,95
2026-08-13T19:04:00+09:00,159.357,159.361,159.348,159.355,110
2026-08-13T19:05:00+09:00,159.354,159.356,159.348,159.352,77
2026-08-13T19:06:00+09:00,159.35,159.352,159.334,159.335,86
2026-08-13T19:07:00+09:00,159.336,159.338,159.332,159.334,65
2026-08-13T19:08:00+09:00,159.336,159.346,159.332,159.346,75
2026-08-13T19:09:00+09:00,159.346,159.346,159.342,159.346,35
2026-08-13T19:10:00+09:00,159.346,159.361,159.344,159.36,102
2026-08-13T19:11:00+09:00,159.36,159.36,159.348,159.35,87
2026-08-13T19:12:00+09:00,159.351,159.351,159.338,159.346,65
2026-08-13T19:13:00+09:00,159.345,159.348,159.342,159.348,59
2026-08-13T19:14:00+09:00,159.348,159.358,159.346,159.354,48
2026-08-13T19:15:00+09:00,159.352,159.358,159.35,159.354,70
2026-08-13T19:16:00+09:00,159.356,159.36,159.353,159.354,69
2026-08-13T19:17:00+09:00,159.354,159.354,159.348,159.354,67
2026-08-13T19:18:00+09:00,159.353,159.358,159.324,159.33,137
2026-08-13T19:19:00+09:00,159.331,159.342,159.331,159.336,165
2026-08-13T19:20:00+09:00,159.337,159.346,159.335,159.338,131
2026-08-13T19:21:00+09:00,159.338,159.338,159.332,159.334,150
2026-08-13T19:22:00+09:00,159.335,159.336,159.326,159.33,196
2026-08-13T19:23:00+09:00,159.33,159.332,159.326,159.326,67
2026-08-13T19:24:00+09:00,159.327,159.334,159.324,159.332,87
2026-08-13T19:25:00+09:00,159.332,159.336,159.326,159.326,84
2026-08-13T19:26:00+09:00,159.328,159.332,159.326,159.331,107
2026-08-13T19:27:00+09:00,159.332,159.333,159.325,159.325,90
2026-08-13T19:28:00+09:00,159.326,159.332,159.325,159.33,40
2026-08-13T19:29:00+09:00,159.333,159.341,159.326,159.327,120
2026-08-13T19:30:00+09:00,159.326,159.328,159.317,159.32,107
2026-08-13T19:31:00+09:00,159.32,159.325,159.316,159.322,101
2026-08-13T19:32:00+09:00,159.324,159.324,159.316,159.322,100
2026-08-13T19:33:00+09:00,159.322,159.333,159.32,159.332,81
2026-08-13T19:34:00+09:00,159.332,159.333,159.322,159.324,100
2026-08-13T19:35:00+09:00,159.322,159.328,159.322,159.327,96
2026-08-13T19:36:00+09:00,159.326,159.334,159.326,159.332,100
2026-08-13T19:37:00+09:00,159.33,159.332,159.326,159.33,46
2026-08-13T19:38:00+09:00,159.331,159.335,159.33,159.332,83
2026-08-13T19:39:00+09:00,159.332,159.342,159.332,159.342,58
2026-08-13T19:40:00+09:00,159.344,159.345,159.338,159.338,70
2026-08-13T19:41:00+09:00,159.338,159.338,159.328,159.329,106
2026-08-13T19:42:00+09:00,159.33,159.334,159.329,159.332,83
2026-08-13T19:43:00+09:00,159.331,159.334,159.328,159.328,51
2026-08-13T19:44:00+09:00,159.33,159.331,159.326,159.326,58
2026-08-13T19:45:00+09:00,159.327,159.334,159.324,159.334,68
2026-08-13T19:46:00+09:00,159.334,159.338,159.332,159.332,74
2026-08-13T19:47:00+09:00,159.333,159.34,159.332,159.34,89
2026-08-13T19:48:00+09:00,159.339,159.342,159.336,159.34,62
2026-08-13T19:49:00+09:00,159.34,159.346,159.34,159.34,29
2026-08-13T19:50:00+09:00,159.34,159.344,159.338,159.342,73
2026-08-13T19:51:00+09:00,159.343,159.346,159.336,159.34,75
2026-08-13T19:52:00+09:00,159.34,159.341,159.337,159.337,36
2026-08-13T19:53:00+09:00,159.338,159.346,159.336,159.345,76
2026-08-13T19:54:00+09:00,159.344,159.346,159.34,159.341,64
2026-08-13T19:55:00+09:00,159.34,159.346,159.336,159.342,112
2026-08-13T19:56:00+09:00,159.341,159.342,159.336,159.339,56
2026-08-13T19:57:00+09:00,159.34,159.36,159.339,159.348,111
2026-08-13T19:58:00+09:00,159.348,159.349,159.345,159.348,46
2026-08-13T19:59:00+09:00,159.347,159.348,159.34,159.346,69
2026-08-13T20:00:00+09:00,159.346,159.348,159.339,159.344,104
2026-08-13T20:01:00+09:00,159.344,159.352,159.344,159.345,102
2026-08-13T20:02:00+09:00,159.347,159.348,159.336,159.342,92
2026-08-13T20:03:00+09:00,159.342,159.35,159.34,159.348,95
2026-08-13T20:04:00+09:00,159.346,159.352,159.344,159.344,117
2026-08-13T20:05:00+09:00,159.344,159.35,159.344,159.348,58
2026-08-13T20:06:00+09:00,159.348,159.35,159.342,159.345,75
2026-08-13T20:07:00+09:00,159.346,159.346,159.338,159.338,38
2026-08-13T20:08:00+09:00,159.339,159.344,159.337,159.337,46
2026-08-13T20:09:00+09:00,159.338,159.338,159.324,159.326,72
2026-08-13T20:10:00+09:00,159.324,159.33,159.324,159.328,48
2026-08-13T20:11:00+09:00,159.328,159.328,159.318,159.322,111
2026-08-13T20:12:00+09:00,159.323,159.324,159.241,159.303,349
2026-08-13T20:13:00+09:00,159.304,159.304,159.291,159.3,139
2026-08-13T20:14:00+09:00,159.3,159.304,159.29,159.304,80
2026-08-13T20:15:00+09:00,159.303,159.312,159.295,159.298,99
2026-08-13T20:16:00+09:00,159.298,159.305,159.297,159.305,83
2026-08-13T20:17:00+09:00,159.306,159.313,159.301,159.308,87
2026-08-13T20:18:00+09:00,159.308,159.312,159.303,159.304,88
2026-08-13T20:19:00+09:00,159.304,159.322,159.3,159.316,114
2026-08-13T20:20:00+09:00,159.318,159.318,159.304,159.305,100
2026-08-13T20:21:00+09:00,159.304,159.322,159.304,159.31,118
2026-08-13T20:22:00+09:00,159.31,159.31,159.29,159.29,99
2026-08-13T20:23:00+09:00,159.289,159.298,159.286,159.291,106
2026-08-13T20:24:00+09:00,159.292,159.292,159.284,159.29,86
2026-08-13T20:25:00+09:00,159.289,159.3,159.288,159.288,128
2026-08-13T20:26:00+09:00,159.288,159.292,159.286,159.288,88
2026-08-13T20:27:00+09:00,159.288,159.292,159.284,159.288,74
2026-08-13T20:28:00+09:00,159.286,159.302,159.286,159.297,82
2026-08-13T20:29:00+09:00,159.296,159.302,159.296,159.296,55
2026-08-13T20:30:00+09:00,159.297,159.3,159.286,159.298,80
2026-08-13T20:31:00+09:00,159.298,159.312,159.294,159.308,125
2026-08-13T20:32:00+09:00,159.31,159.31,159.302,159.304,64
2026-08-13T20:33:00+09:00,159.306,159.306,159.302,159.304,33
2026-08-13T20:34:00+09:00,159.303,159.304,159.301,159.301,31
2026-08-13T20:35:00+09:00,159.302,159.302,159.29,159.298,82
2026-08-13T20:36:00+09:00,159.297,159.299,159.29,159.29,110
2026-08-13T20:37:00+09:00,159.289,159.293,159.289,159.291,55
2026-08-13T20:38:00+09:00,159.292,159.292,159.287,159.289,61
2026-08-13T20:39:00+09:00,159.29,159.3,159.287,159.292,156
2026-08-13T20:40:00+09:00,159.292,159.3,159.289,159.291,104
2026-08-13T20:41:00+09:00,159.29,159.3,159.288,159.3,66
2026-08-13T20:42:00+09:00,159.296,159.302,159.292,159.296,127
2026-08-13T20:43:00+09:00,159.296,159.296,159.288,159.29,83
2026-08-13T20:44:00+09:00,159.29,159.298,159.288,159.294,213
2026-08-13T20:45:00+09:00,159.294,159.302,159.29,159.299,197
2026-08-13T20:46:00+09:00,159.298,159.304,159.298,159.302,91
2026-08-13T20:47:00+09:00,159.303,159.304,159.3,159.302,97
2026-08-13T20:48:00+09:00,159.3,159.313,159.3,159.309,118
2026-08-13T20:49:00+09:00,159.308,159.31,159.302,159.304,88
2026-08-13T20:50:00+09:00,159.304,159.306,159.298,159.3,77
2026-08-13T20:51:00+09:00,159.3,159.302,159.297,159.3,126
2026-08-13T20:52:00+09:00,159.298,159.302,159.296,159.301,59
2026-08-13T20:53:00+09:00,159.302,159.316,159.301,159.316,110
2026-08-13T20:54:00+09:00,159.315,159.332,159.312,159.328,178
2026-08-13T20:55:00+09:00,159.33,159.341,159.328,159.336,149
2026-08-13T20:56:00+09:00,159.334,159.34,159.332,159.338,190
2026-08-13T20:57:00+09:00,159.337,159.346,159.337,159.343,173
2026-08-13T20:58:00+09:00,159.342,159.344,159.335,159.344,121
2026-08-13T20:59:00+09:00,159.345,159.348,159.336,159.336,76
2026-08-13T21:00:00+09:00,159.337,159.342,159.326,159.339,133
2026-08-13T21:01:00+09:00,159.338,159.348,159.332,159.344,169
2026-08-13T21:02:00+09:00,159.344,159.35,159.342,159.347,100
2026-08-13T21:03:00+09:00,159.35,159.361,159.344,159.348,147
2026-08-13T21:04:00+09:00,159.348,159.348,159.338,159.338,94
2026-08-13T21:05:00+09:00,159.338,159.339,159.33,159.337,124
2026-08-13T21:06:00+09:00,159.336,159.338,159.325,159.328,97
2026-08-13T21:07:00+09:00,159.327,159.336,159.316,159.322,129
2026-08-13T21:08:00+09:00,159.322,159.332,159.32,159.326,137
2026-08-13T21:09:00+09:00,159.325,159.329,159.322,159.328,175
2026-08-13T21:10:00+09:00,159.328,159.348,159.326,159.342,207
2026-08-13T21:11:00+09:00,159.34,159.348,159.338,159.34,119
2026-08-13T21:12:00+09:00,159.34,159.352,159.338,159.351,75
2026-08-13T21:13:00+09:00,159.35,159.354,159.344,159.346,93
2026-08-13T21:14:00+09:00,159.346,159.35,159.344,159.347,82
2026-08-13T21:15:00+09:00,159.346,159.361,159.34,159.356,148
2026-08-13T21:16:00+09:00,159.356,159.367,159.352,159.362,100
2026-08-13T21:17:00+09:00,159.364,159.374,159.364,159.37,137
2026-08-13T21:18:00+09:00,159.371,159.372,159.362,159.365,136
2026-08-13T21:19:00+09:00,159.364,159.365,159.35,159.355,90
2026-08-13T21:20:00+09:00,159.354,159.359,159.347,159.354,126
2026-08-13T21:21:00+09:00,159.35,159.354,159.348,159.351,97
2026-08-13T21:22:00+09:00,159.352,159.36,159.35,159.352,145
2026-08-13T21:23:00+09:00,159.352,159.362,159.35,159.362,112
2026-08-13T21:24:00+09:00,159.363,159.366,159.357,159.357,71
2026-08-13T21:25:00+09:00,159.358,159.359,159.35,159.358,128
2026-08-13T21:26:00+09:00,159.359,159.362,159.357,159.361,81
2026-08-13T21:27:00+09:00,159.362,159.362,159.358,159.358,51
2026-08-13T21:28:00+09:00,159.36,159.362,159.351,159.358,81
2026-08-13T21:29:00+09:00,159.357,159.36,159.346,159.348,121
2026-08-13T21:30:00+09:00,159.348,159.348,159.248,159.336,836
2026-08-13T21:31:00+09:00,159.337,159.416,159.337,159.389,297
2026-08-13T21:32:00+09:00,159.387,159.393,159.37,159.378,185
2026-08-13T21:33:00+09:00,159.377,159.377,159.319,159.32,437
2026-08-13T21:34:00+09:00,159.322,159.342,159.301,159.308,461
2026-08-13T21:35:00+09:00,159.31,159.322,159.302,159.312,336
2026-08-13T21:36:00+09:00,159.313,159.348,159.312,159.324,341
2026-08-13T21:37:00+09:00,159.324,159.324,159.303,159.309,444
2026-08-13T21:38:00+09:00,159.308,159.332,159.304,159.31,363
2026-08-13T21:39:00+09:00,159.31,159.324,159.293,159.298,284
2026-08-13T21:40:00+09:00,159.298,159.301,159.274,159.288,311
2026-08-13T21:41:00+09:00,159.288,159.288,159.274,159.278,198
2026-08-13T21:42:00+09:00,159.278,159.288,159.261,159.287,244
2026-08-13T21:43:00+09:00,159.286,159.304,159.266,159.294,341
2026-08-13T21:44:00+09:00,159.294,159.307,159.29,159.297,206
2026-08-13T21:45:00+09:00,159.299,159.3,159.28,159.28,236
2026-08-13T21:46:00+09:00,159.28,159.286,159.268,159.269,186
2026-08-13T21:47:00+09:00,159.27,159.284,159.265,159.274,204
2026-08-13T21:48:00+09:00,159.275,159.275,159.222,159.232,431
2026-08-13T21:49:00+09:00,159.232,159.233,159.197,159.22,426
2026-08-13T21:50:00+09:00,159.22,159.237,159.197,159.236,264
2026-08-13T21:51:00+09:00,159.235,159.258,159.208,159.252,375
2026-08-13T21:52:00+09:00,159.25,159.258,159.235,159.258,214
2026-08-13T21:53:00+09:00,159.257,159.272,159.249,159.265,262
2026-08-13T21:54:00+09:00,159.266,159.268,159.249,159.252,207
2026-08-13T21:55:00+09:00,159.25,159.252,159.237,159.25,181
2026-08-13T21:56:00+09:00,159.25,159.25,159.23,159.238,200
2026-08-13T21:57:00+09:00,159.237,159.244,159.202,159.206,247
2026-08-13T21:58:00+09:00,159.205,159.21,159.177,159.203,466
2026-08-13T21:59:00+09:00,159.202,159.208,159.174,159.176,464
2026-08-13T22:00:00+09:00,159.176,159.223,159.176,159.217,314
2026-08-13T22:01:00+09:00,159.216,159.216,159.179,159.179,307
2026-08-13T22:02:00+09:00,159.178,159.2,159.152,159.195,381
2026-08-13T22:03:00+09:00,159.196,159.214,159.175,159.206,296
2026-08-13T22:04:00+09:00,159.206,159.21,159.197,159.204,222
2026-08-13T22:05:00+09:00,159.206,159.236,159.198,159.224,305
2026-08-13T22:06:00+09:00,159.224,159.241,159.22,159.222,269
2026-08-13T22:07:00+09:00,159.22,159.229,159.169,159.193,359
2026-08-13T22:08:00+09:00,159.192,159.198,159.175,159.178,305
2026-08-13T22:09:00+09:00,159.178,159.21,159.176,159.21,284
2026-08-13T22:10:00+09:00,159.208,159.224,159.2,159.202,291
2026-08-13T22:11:00+09:00,159.202,159.208,159.186,159.2,298
2026-08-13T22:12:00+09:00,159.199,159.21,159.194,159.207,274
2026-08-13T22:13:00+09:00,159.205,159.219,159.196,159.208,248
2026-08-13T22:14:00+09:00,159.208,159.227,159.2,159.207,287
2026-08-13T22:15:00+09:00,159.204,159.216,159.196,159.214,333
2026-08-13T22:16:00+09:00,159.215,159.215,159.194,159.2,205
2026-08-13T22:17:00+09:00,159.2,159.208,159.191,159.204,184
2026-08-13T22:18:00+09:00,159.202,159.227,159.2,159.209,202
2026-08-13T22:19:00+09:00,159.208,159.222,159.207,159.222,226
2026-08-13T22:20:00+09:00,159.221,159.231,159.21,159.214,208
2026-08-13T22:21:00+09:00,159.212,159.224,159.202,159.222,195
2026-08-13T22:22:00+09:00,159.221,159.232,159.218,159.226,164
2026-08-13T22:23:00+09:00,159.226,159.228,159.218,159.226,175
2026-08-13T22:24:00+09:00,159.226,159.254,159.225,159.25,294
2026-08-13T22:25:00+09:00,159.25,159.267,159.249,159.266,173
2026-08-13T22:26:00+09:00,159.266,159.289,159.259,159.288,326
2026-08-13T22:27:00+09:00,159.286,159.286,159.272,159.282,200
2026-08-13T22:28:00+09:00,159.282,159.288,159.276,159.278,216
2026-08-13T22:29:00+09:00,159.279,159.29,159.278,159.29,218
2026-08-13T22:30:00+09:00,159.29,159.312,159.287,159.289,248
2026-08-13T22:31:00+09:00,159.29,159.298,159.283,159.298,184
2026-08-13T22:32:00+09:00,159.298,159.322,159.294,159.321,247
2026-08-13T22:33:00+09:00,159.317,159.326,159.313,159.314,259
2026-08-13T22:34:00+09:00,159.314,159.323,159.309,159.314,141
2026-08-13T22:35:00+09:00,159.314,159.333,159.308,159.328,191
2026-08-13T22:36:00+09:00,159.328,159.336,159.322,159.33,145
2026-08-13T22:37:00+09:00,159.329,159.34,159.306,159.306,230
2026-08-13T22:38:00+09:00,159.306,159.328,159.305,159.313,274
2026-08-13T22:39:00+09:00,159.314,159.325,159.306,159.31,271
2026-08-13T22:40:00+09:00,159.309,159.32,159.308,159.314,192
2026-08-13T22:41:00+09:00,159.314,159.326,159.298,159.298,221
2026-08-13T22:42:00+09:00,159.298,159.309,159.298,159.305,153
2026-08-13T22:43:00+09:00,159.304,159.312,159.299,159.302,167
2026-08-13T22:44:00+09:00,159.303,159.31,159.302,159.308,214
2026-08-13T22:45:00+09:00,159.309,159.311,159.284,159.298,294
2026-08-13T22:46:00+09:00,159.297,159.306,159.278,159.28,282
2026-08-13T22:47:00+09:00,159.28,159.281,159.259,159.267,250
2026-08-13T22:48:00+09:00,159.266,159.286,159.26,159.282,217
2026-08-13T22:49:00+09:00,159.283,159.286,159.273,159.281,100
2026-08-13T22:50:00+09:00,159.282,159.296,159.278,159.294,219
2026-08-13T22:51:00+09:00,159.294,159.294,159.281,159.289,239
2026-08-13T22:52:00+09:00,159.288,159.296,159.287,159.296,123
2026-08-13T22:53:00+09:00,159.294,159.306,159.288,159.306,242
2026-08-13T22:54:00+09:00,159.306,159.308,159.22,159.274,615
2026-08-13T22:55:00+09:00,159.274,159.274,159.252,159.255,448
2026-08-13T22:56:00+09:00,159.258,159.279,159.258,159.269,400
2026-08-13T22:57:00+09:00,159.268,159.296,159.268,159.287,310
2026-08-13T22:58:00+09:00,159.286,159.289,159.263,159.28,312
2026-08-13T22:59:00+09:00,159.28,159.283,159.261,159.268,376
2026-08-13T23:00:00+09:00,159.269,159.299,159.224,159.294,656
2026-08-13T23:01:00+09:00,159.294,159.332,159.275,159.282,649
2026-08-13T23:02:00+09:00,159.282,159.288,159.268,159.274,383
2026-08-13T23:03:00+09:00,159.275,159.304,159.272,159.293,401
2026-08-13T23:04:00+09:00,159.292,159.312,159.273,159.275,410
2026-08-13T23:05:00+09:00,159.274,159.284,159.234,159.243,326
2026-08-13T23:06:00+09:00,159.242,159.248,159.189,159.204,327
2026-08-13T23:07:00+09:00,159.205,159.222,159.184,159.21,400
2026-08-13T23:08:00+09:00,159.21,159.224,159.2,159.222,302
2026-08-13T23:09:00+09:00,159.221,159.221,159.198,159.204,345
2026-08-13T23:10:00+09:00,159.205,159.206,159.164,159.178,307
2026-08-13T23:11:00+09:00,159.178,159.178,159.096,159.106,563
2026-08-13T23:12:00+09:00,159.106,159.106,159.062,159.08,600
2026-08-13T23:13:00+09:00,159.08,159.082,159.039,159.058,443
2026-08-13T23:14:00+09:00,159.058,159.102,159.052,159.083,499
2026-08-13T23:15:00+09:00,159.082,159.108,159.027,159.033,389
2026-08-13T23:16:00+09:00,159.034,159.088,159.032,159.073,405
2026-08-13T23:17:00+09:00,159.072,159.075,159.04,159.046,282
2026-08-13T23:18:00+09:00,159.047,159.054,159.024,159.05,270
2026-08-13T23:19:00+09:00,159.05,159.071,159.042,159.058,419
2026-08-13T23:20:00+09:00,159.058,159.086,159.05,159.074,374
2026-08-13T23:21:00+09:00,159.075,159.101,159.07,159.088,295
2026-08-13T23:22:00+09:00,159.088,159.092,159.066,159.085,296
2026-08-13T23:23:00+09:00,159.086,159.107,159.08,159.087,240
2026-08-13T23:24:00+09:00,159.086,159.088,159.064,159.074,270
2026-08-13T23:25:00+09:00,159.073,159.096,159.072,159.093,332
2026-08-13T23:26:00+09:00,159.094,159.098,159.075,159.08,261
2026-08-13T23:27:00+09:00,159.08,159.096,159.076,159.096,275
2026-08-13T23:28:00+09:00,159.096,159.111,159.086,159.092,316
2026-08-13T23:29:00+09:00,159.092,159.144,159.086,159.144,297
2026-08-13T23:30:00+09:00,159.142,159.154,159.131,159.14,363
2026-08-13T23:31:00+09:00,159.139,159.149,159.125,159.13,332
2026-08-13T23:32:00+09:00,159.131,159.148,159.116,159.148,285
2026-08-13T23:33:00+09:00,159.148,159.178,159.144,159.158,263
2026-08-13T23:34:00+09:00,159.158,159.168,159.15,159.154,437
2026-08-13T23:35:00+09:00,159.152,159.157,159.138,159.151,333
2026-08-13T23:36:00+09:00,159.152,159.158,159.142,159.158,208
2026-08-13T23:37:00+09:00,159.157,159.168,159.152,159.168,264
2026-08-13T23:38:00+09:00,159.167,159.17,159.142,159.148,218
2026-08-13T23:39:00+09:00,159.148,159.148,159.136,159.142,163
2026-08-13T23:40:00+09:00,159.142,159.148,159.118,159.12,224
2026-08-13T23:41:00+09:00,159.12,159.127,159.11,159.12,393
2026-08-13T23:42:00+09:00,159.12,159.149,159.117,159.145,247
2026-08-13T23:43:00+09:00,159.144,159.148,159.132,159.145,254
2026-08-13T23:44:00+09:00,159.144,159.148,159.132,159.146,282
2026-08-13T23:45:00+09:00,159.146,159.174,159.143,159.17,241
2026-08-13T23:46:00+09:00,159.169,159.174,159.164,159.168,186
2026-08-13T23:47:00+09:00,159.168,159.169,159.148,159.166,250
2026-08-13T23:48:00+09:00,159.166,159.19,159.166,159.189,187
2026-08-13T23:49:00+09:00,159.188,159.197,159.173,159.185,254
2026-08-13T23:50:00+09:00,159.187,159.198,159.168,159.194,264
2026-08-13T23:51:00+09:00,159.191,159.192,159.169,159.17,133
2026-08-13T23:52:00+09:00,159.169,159.171,159.133,159.158,270
2026-08-13T23:53:00+09:00,159.158,159.158,159.144,159.154,210
2026-08-13T23:54:00+09:00,159.153,159.164,159.15,159.163,165
2026-08-13T23:55:00+09:00,159.164,159.172,159.159,159.168,261
2026-08-13T23:56:00+09:00,159.166,159.17,159.158,159.164,258
2026-08-13T23:57:00+09:00,159.164,159.171,159.13,159.144,525
2026-08-13T23:58:00+09:00,159.142,159.158,159.133,159.158,182
2026-08-13T23:59:00+09:00,159.158,159.174,159.157,159.169,168
2026-08-14T00:00:00+09:00,159.17,159.192,159.168,159.18,320
2026-08-14T00:01:00+09:00,159.179,159.184,159.172,159.18,211
2026-08-14T00:02:00+09:00,159.18,159.202,159.16,159.182,358
2026-08-14T00:03:00+09:00,159.18,159.184,159.166,159.17,245
2026-08-14T00:04:00+09:00,159.17,159.183,159.166,159.181,188
2026-08-14T00:05:00+09:00,159.18,159.192,159.174,159.182,281
2026-08-14T00:06:00+09:00,159.183,159.202,159.182,159.197,309
2026-08-14T00:07:00+09:00,159.196,159.232,159.194,159.232,212
2026-08-14T00:08:00+09:00,159.233,159.246,159.224,159.245,253
2026-08-14T00:09:00+09:00,159.246,159.252,159.24,159.243,185
2026-08-14T00:10:00+09:00,159.244,159.253,159.236,159.25,204
2026-08-14T00:11:00+09:00,159.25,159.256,159.245,159.252,254
2026-08-14T00:12:00+09:00,159.251,159.272,159.25,159.27,252
2026-08-14T00:13:00+09:00,159.27,159.292,159.27,159.289,153
2026-08-14T00:14:00+09:00,159.29,159.306,159.285,159.3,305
2026-08-14T00:15:00+09:00,159.3,159.326,159.299,159.325,223
2026-08-14T00:16:00+09:00,159.326,159.332,159.295,159.296,164
2026-08-14T00:17:00+09:00,159.295,159.309,159.294,159.303,219
2026-08-14T00:18:00+09:00,159.304,159.322,159.301,159.321,146
2026-08-14T00:19:00+09:00,159.322,159.334,159.32,159.33,189
2026-08-14T00:20:00+09:00,159.332,159.356,159.326,159.334,183
2026-08-14T00:21:00+09:00,159.335,159.336,159.324,159.334,183
2026-08-14T00:22:00+09:00,159.332,159.335,159.324,159.334,293
2026-08-14T00:23:00+09:00,159.333,159.334,159.314,159.322,189
2026-08-14T00:24:00+09:00,159.322,159.323,159.296,159.306,212
2026-08-14T00:25:00+09:00,159.304,159.314,159.294,159.312,192
2026-08-14T00:26:00+09:00,159.312,159.316,159.296,159.302,231
2026-08-14T00:27:00+09:00,159.302,159.319,159.294,159.319,229
2026-08-14T00:28:00+09:00,159.318,159.351,159.302,159.34,456
2026-08-14T00:29:00+09:00,159.34,159.375,159.336,159.372,309
2026-08-14T00:30:00+09:00,159.373,159.389,159.366,159.373,441
2026-08-14T00:31:00+09:00,159.372,159.372,159.351,159.352,255
2026-08-14T00:32:00+09:00,159.352,159.359,159.35,159.353,149
2026-08-14T00:33:00+09:00,159.352,159.358,159.34,159.357,252
2026-08-14T00:34:00+09:00,159.356,159.36,159.353,159.358,236
2026-08-14T00:35:00+09:00,159.356,159.367,159.332,159.336,265
2026-08-14T00:36:00+09:00,159.338,159.344,159.318,159.322,276
2026-08-14T00:37:00+09:00,159.322,159.345,159.319,159.32,202
2026-08-14T00:38:00+09:00,159.32,159.324,159.318,159.318,88
2026-08-14T00:39:00+09:00,159.318,159.321,159.309,159.32,183
2026-08-14T00:40:00+09:00,159.319,159.321,159.298,159.306,233
2026-08-14T00:41:00+09:00,159.306,159.327,159.305,159.325,154
2026-08-14T00:42:00+09:00,159.326,159.338,159.322,159.332,233
2026-08-14T00:43:00+09:00,159.332,159.334,159.32,159.332,148
2026-08-14T00:44:00+09:00,159.33,159.334,159.326,159.33,80
2026-08-14T00:45:00+09:00,159.33,159.33,159.317,159.317,81
2026-08-14T00:46:00+09:00,159.317,159.327,159.316,159.319,49
2026-08-14T00:47:00+09:00,159.318,159.326,159.318,159.322,64
2026-08-14T00:48:00+09:00,159.321,159.344,159.32,159.343,110
2026-08-14T00:49:00+09:00,159.342,159.343,159.325,159.331,92
2026-08-14T00:50:00+09:00,159.332,159.358,159.329,159.346,171
2026-08-14T00:51:00+09:00,159.346,159.358,159.346,159.355,81
2026-08-14T00:52:00+09:00,159.354,159.372,159.348,159.362,140
2026-08-14T00:53:00+09:00,159.361,159.369,159.358,159.361,126
2026-08-14T00:54:00+09:00,159.36,159.364,159.358,159.359,81
2026-08-14T00:55:00+09:00,159.358,159.365,159.356,159.359,153
2026-08-14T00:56:00+09:00,159.36,159.36,159.347,159.35,159
2026-08-14T00:57:00+09:00,159.35,159.357,159.337,159.34,155
2026-08-14T00:58:00+09:00,159.34,159.36,159.34,159.358,145
2026-08-14T00:59:00+09:00,159.359,159.361,159.351,159.356,73
2026-08-14T01:00:00+09:00,159.355,159.361,159.354,159.358,115
2026-08-14T01:01:00+09:00,159.358,159.37,159.356,159.37,111
2026-08-14T01:02:00+09:00,159.366,159.366,159.35,159.355,131
2026-08-14T01:03:00+09:00,159.354,159.359,159.352,159.356,66
2026-08-14T01:04:00+09:00,159.356,159.361,159.35,159.356,112
2026-08-14T01:05:00+09:00,159.358,159.362,159.358,159.358,60
2026-08-14T01:06:00+09:00,159.357,159.359,159.348,159.356,127
2026-08-14T01:07:00+09:00,159.354,159.356,159.348,159.352,171
2026-08-14T01:08:00+09:00,159.352,159.353,159.342,159.344,75
2026-08-14T01:09:00+09:00,159.344,159.36,159.344,159.359,130
2026-08-14T01:10:00+09:00,159.36,159.388,159.36,159.385,139
2026-08-14T01:11:00+09:00,159.384,159.39,159.38,159.39,50
2026-08-14T01:12:00+09:00,159.391,159.414,159.384,159.391,225
2026-08-14T01:13:00+09:00,159.392,159.414,159.392,159.412,202
2026-08-14T01:14:00+09:00,159.413,159.436,159.413,159.422,203
